num_qubits,model_family,noise_model_name,train_size,noise_strength,seeds_present,test_accuracy_mean,test_accuracy_std,test_loss_mean,test_loss_std,history_best_accuracy_mean,history_best_accuracy_std,history_best_loss_mean,history_best_loss_std
7,su2_qcnn,coherent_overrotation,8,0.01,3,0.9933333333333332,0.0057735026918962,0.2185971397936447,0.0033017684220333,1.0,0.0,0.2185942447116932,0.0029713031088824
7,su2_qcnn,coherent_overrotation,8,0.05,3,0.9866666666666668,0.0057735026918962,0.2166083534013504,0.0074226443937205,1.0,0.0,0.2166943890220962,0.0074345961137462
7,su2_qcnn,coherent_overrotation,8,0.1,3,0.9866666666666668,0.0057735026918962,0.2086342060036206,0.0033156171221902,1.0,0.0,0.2084945472895344,0.0031655284853238
7,su2_qcnn,coherent_overrotation,12,0.0,3,0.99,0.0,0.2119970056912835,0.0004241835344551,1.0,0.0,0.2126989933050849,0.0004212252968657
7,su2_qcnn,coherent_overrotation,12,0.001,3,0.99,0.0,0.2118778539796106,0.0004273534684188,1.0,0.0,0.2125769711330626,0.0004242585802235
7,su2_qcnn,coherent_overrotation,12,0.005,3,0.99,0.0,0.2114032664734925,0.0004397898938071,1.0,0.0,0.2120905398751388,0.0004359992021665
7,su2_qcnn,coherent_overrotation,12,0.01,3,0.99,0.0,0.210813898872815,0.0004553800077765,1.0,0.0,0.2114854060996704,0.0004505306985727
7,su2_qcnn,coherent_overrotation,12,0.05,3,0.9933333333333332,0.0057735026918962,0.2050652497714042,0.0025409878763048,1.0,0.0,0.2053008964460129,0.003060996326274
7,su2_qcnn,coherent_overrotation,12,0.1,3,0.99,0.0,0.2090080856477105,0.0127918257031501,1.0,0.0,0.2095249410968713,0.0129884785698716
7,su2_qcnn,coherent_overrotation,16,0.0,3,0.9966666666666668,0.0057735026918962,0.2109321882724173,0.0007486278905824,1.0,0.0,0.2115530413142667,0.0006624501484373
7,su2_qcnn,coherent_overrotation,16,0.001,3,0.9966666666666668,0.0057735026918962,0.2108068034864917,0.0007346862235552,1.0,0.0,0.2114261146220671,0.000644711866794
7,su2_qcnn,coherent_overrotation,16,0.005,3,0.9966666666666668,0.0057735026918962,0.2103143588634096,0.0006869005581241,1.0,0.0,0.2109277924924995,0.0005837201777911
7,su2_qcnn,coherent_overrotation,16,0.01,3,0.9966666666666668,0.0057735026918962,0.2097162253343076,0.0006402265355943,1.0,0.0,0.2103229063037646,0.0005247792776526
7,su2_qcnn,coherent_overrotation,16,0.05,3,0.9966666666666668,0.0057735026918962,0.2053916077117127,0.0004088194157437,1.0,0.0,0.2059522602454817,0.0002897949283372
7,su2_qcnn,coherent_overrotation,16,0.1,3,0.9966666666666668,0.0057735026918962,0.2007015808933681,0.0001106096223636,1.0,0.0,0.2011918337849597,2.6432714931320952e-05
7,su2_qcnn,depolarizing,4,0.0,3,0.9766666666666666,0.0251661147842358,0.2416150365646686,0.0127124164182532,1.0,0.0,0.240558475321151,0.0116675659241837
7,su2_qcnn,depolarizing,4,0.001,3,0.98,0.0264575131106459,0.2422322564710692,0.0127330146021095,1.0,0.0,0.2411959070610044,0.0117012074156854
7,su2_qcnn,depolarizing,4,0.005,3,0.98,0.0264575131106459,0.2446884937505649,0.0127785819221592,1.0,0.0,0.2437289336703102,0.011799386856161
7,su2_qcnn,depolarizing,4,0.01,3,0.98,0.0264575131106459,0.2477261195965512,0.0127567702211321,1.0,0.0,0.2468540920451067,0.0118432898810685
7,su2_qcnn,depolarizing,4,0.05,3,0.97,0.0346410161513775,0.2699207901225664,0.0104105822917186,1.0,0.0,0.2695099670305936,0.0099327493881773
7,su2_qcnn,depolarizing,4,0.1,3,0.96,0.0458257569495583,0.2900755183726876,0.0060113974602036,1.0,0.0,0.2899183522471462,0.0058185928896228
7,su2_qcnn,depolarizing,8,0.0,3,0.9933333333333332,0.0057735026918962,0.2187667070405396,0.0019274935710203,1.0,0.0,0.2188166330536778,0.0016646628877933
7,su2_qcnn,depolarizing,8,0.001,3,0.9933333333333332,0.0057735026918962,0.2192073305990939,0.0018623708404697,1.0,0.0,0.2192570418716221,0.0016080073638676
7,su2_qcnn,depolarizing,8,0.005,3,0.9933333333333332,0.0115470053837925,0.2210223235729518,0.0017290836314587,1.0,0.0,0.2210693104556286,0.0014951023777414
7,su2_qcnn,depolarizing,8,0.01,3,0.9933333333333332,0.0115470053837925,0.2233803158355353,0.0017596965115892,1.0,0.0,0.2234222814948747,0.0015244342617174
7,su2_qcnn,depolarizing,8,0.05,3,0.89,0.1473091986265623,0.2432198185544802,0.0017799497776676,0.9166666666666666,0.1443375672974064,0.2433822327679449,0.0015376507163352
7,su2_qcnn,depolarizing,8,0.1,3,0.5499999999999999,0.0346410161513775,0.2690717534409813,0.0006156678450825,0.625,0.0,0.2692694076762087,0.0005457873523942
7,su2_qcnn,depolarizing,12,0.0,3,0.99,0.0,0.2119970056912835,0.0004241835344551,1.0,0.0,0.2126989933050849,0.0004212252968657
7,su2_qcnn,depolarizing,12,0.001,3,0.99,0.0,0.2124945271411555,0.0004333771125378,1.0,0.0,0.2132048413061222,0.0004327420927139
7,su2_qcnn,depolarizing,12,0.005,3,0.9866666666666668,0.0057735026918962,0.214485044707382,0.0004635251546508,1.0,0.0,0.2152199476982388,0.0004706075175583
7,su2_qcnn,depolarizing,12,0.01,3,0.98,0.0,0.2169779951294472,0.0004961011553291,1.0,0.0,0.2177260188559605,0.0005109497795549
7,su2_qcnn,depolarizing,12,0.05,3,0.5933333333333334,0.0305505046330389,0.2384946733797722,0.0005249059743719,0.6388888888888888,0.0481125224324687,0.2390272159721541,0.0005670039920551
7,su2_qcnn,depolarizing,12,0.1,3,0.4766666666666666,0.0305505046330389,0.2668506944629727,3.706012455975687e-05,0.4722222222222222,0.0962250448649376,0.2670971427420909,5.27754709344525e-05
7,su2_qcnn,depolarizing,16,0.0,3,0.9966666666666668,0.0057735026918962,0.2109321882724173,0.0007486278905824,1.0,0.0,0.2115530413142667,0.0006624501484373
7,su2_qcnn,depolarizing,16,0.001,3,0.9966666666666668,0.0057735026918962,0.2114002684682856,0.0007329926071977,1.0,0.0,0.21202506411691,0.0006369659942992
7,su2_qcnn,depolarizing,16,0.005,3,0.99,0.0,0.2132114253035029,0.0006343259479427,1.0,0.0,0.2138896739046271,0.000551059721455
7,su2_qcnn,depolarizing,16,0.01,3,0.99,0.0,0.21557579563762,0.0005529448588565,1.0,0.0,0.2162471705340563,0.0004705173533009
7,su2_qcnn,depolarizing,16,0.05,3,0.6066666666666666,0.0115470053837925,0.2380348860916455,0.0001250521452125,0.625,0.0,0.2384971983047271,0.0001032354080624
7,su2_qcnn,depolarizing,16,0.1,3,0.4833333333333333,0.0251661147842358,0.2669066769254017,0.000116745215348,0.4791666666666667,0.0721687836487032,0.2671055381449396,0.0001133369240904
9,su2_qcnn,coherent_overrotation,4,0.0,3,0.8766666666666666,0.0585946527708231,0.2383681284033037,0.0356275737066128,1.0,0.0,0.2375481586307541,0.0354697196693176
9,su2_qcnn,coherent_overrotation,4,0.001,3,0.8766666666666666,0.0585946527708231,0.2382840953175208,0.0355445192076417,1.0,0.0,0.2374612707860755,0.0353904607864931
9,su2_qcnn,coherent_overrotation,4,0.005,3,0.8733333333333334,0.0642910050732863,0.2379450095894244,0.0352130279887566,1.0,0.0,0.2371107170297708,0.0350751124327016
9,su2_qcnn,coherent_overrotation,4,0.01,3,0.8633333333333333,0.0737111479583199,0.2375138811954165,0.0347996757058692,1.0,0.0,0.23666509705094,0.0346840946811404
9,su2_qcnn,coherent_overrotation,4,0.05,3,0.8433333333333334,0.1415391583037476,0.233719295581125,0.0315386847446528,0.9166666666666666,0.1443375672974064,0.2327418561154268,0.0316928718700656
9,su2_qcnn,coherent_overrotation,4,0.1,3,0.85,0.1385640646055101,0.2286213690570555,0.0285138078218106,0.9166666666666666,0.1443375672974064,0.2270892309876138,0.0291020131334587
9,su2_qcnn,coherent_overrotation,8,0.0,3,0.9733333333333332,0.0057735026918962,0.1632978014975813,0.0023693669062884,1.0,0.0,0.1603691433598905,0.0023430607478402
9,su2_qcnn,coherent_overrotation,8,0.001,3,0.9733333333333332,0.0057735026918962,0.163274137654786,0.0023284389724306,1.0,0.0,0.1603435486905988,0.0023006592154239
9,su2_qcnn,coherent_overrotation,8,0.005,3,0.9733333333333332,0.0057735026918962,0.1631791285984903,0.002168175945099,1.0,0.0,0.1602408480316165,0.0021353478528236
9,su2_qcnn,coherent_overrotation,8,0.01,3,0.9733333333333332,0.0057735026918962,0.1630594325900969,0.0019756825527584,1.0,0.0,0.1601115964600247,0.0019387294138992
9,su2_qcnn,coherent_overrotation,8,0.05,3,0.9733333333333332,0.0057735026918962,0.162034245822079,0.000834012137642,1.0,0.0,0.159010015359019,0.0009476480367823
9,su2_qcnn,coherent_overrotation,8,0.1,3,0.9733333333333332,0.0057735026918962,0.1604982989682367,0.0012024392308553,1.0,0.0,0.1573744074582253,0.0015813933531872
9,su2_qcnn,coherent_overrotation,12,0.0,3,0.99,0.0,0.1273804981613965,0.0066995342478584,1.0,0.0,0.1240203427199546,0.0070637478935602
9,su2_qcnn,coherent_overrotation,12,0.001,3,0.99,0.0,0.1273798818974046,0.00668746712218,1.0,0.0,0.1240196147275292,0.007051473957831
9,su2_qcnn,coherent_overrotation,12,0.005,3,0.99,0.0,0.1273786815171657,0.0066377822946823,1.0,0.0,0.1240179314323159,0.007001036817899
9,su2_qcnn,coherent_overrotation,12,0.01,3,0.99,0.0,0.127379562233598,0.0065732368151735,1.0,0.0,0.1240181363238264,0.0069357012627883
9,su2_qcnn,coherent_overrotation,12,0.05,3,0.99,0.0,0.1263230588276353,0.0067798255574705,1.0,0.0,0.122875683993072,0.0071916983544787
9,su2_qcnn,coherent_overrotation,12,0.1,3,0.99,0.0,0.1262240084331688,0.0066317585478764,1.0,0.0,0.1227629327521169,0.0070560598419336
9,su2_qcnn,coherent_overrotation,16,0.0,3,1.0,0.0,0.1426708433052528,0.0362840572112599,1.0,0.0,0.1406653251853727,0.0370438424418645
9,su2_qcnn,coherent_overrotation,16,0.001,3,1.0,0.0,0.1426810495947849,0.0362965396621535,1.0,0.0,0.1406766681091515,0.0370568912975303
9,su2_qcnn,coherent_overrotation,16,0.005,3,1.0,0.0,0.1427210109841783,0.036356949923032,1.0,0.0,0.1407211752442749,0.0371201998099315
9,su2_qcnn,coherent_overrotation,16,0.01,3,1.0,0.0,0.1427669574405508,0.0364616738425127,1.0,0.0,0.1407724987971137,0.0372298946162947
9,su2_qcnn,coherent_overrotation,16,0.05,2,1.0,0.0,0.1206598554344138,0.0041250828721165,1.0,0.0,0.118192200499357,0.0044581175471095
9,su2_qcnn,depolarizing,4,0.0,3,0.8766666666666666,0.0585946527708231,0.2383681284033037,0.0356275737066128,1.0,0.0,0.2375481586307541,0.0354697196693176
9,su2_qcnn,depolarizing,4,0.001,3,0.8766666666666666,0.0585946527708231,0.2390911877835942,0.0354960734123108,1.0,0.0,0.2383013803084931,0.0353414119244593
9,su2_qcnn,depolarizing,4,0.005,3,0.86,0.0721110255092797,0.2419930962123027,0.0348557360671126,1.0,0.0,0.2413092618883855,0.0347143601629954
9,su2_qcnn,depolarizing,4,0.01,3,0.8533333333333334,0.0763762615825973,0.2456328848583581,0.033826193120218,1.0,0.0,0.2450535246424542,0.0337018501727513
9,su2_qcnn,depolarizing,4,0.05,3,0.89,0.04,0.2726696040361395,0.0218027827602945,1.0,0.0,0.2724099520855403,0.0217950214945949
9,su2_qcnn,depolarizing,4,0.1,3,0.9166666666666666,0.0208166599946612,0.2948382345239798,0.0095913433011824,1.0,0.0,0.2946994300561049,0.0096282261012407
9,su2_qcnn,depolarizing,8,0.0,3,0.9733333333333332,0.0057735026918962,0.1632978014975813,0.0023693669062884,1.0,0.0,0.1603691433598905,0.0023430607478402
9,su2_qcnn,depolarizing,8,0.001,3,0.9733333333333332,0.0057735026918962,0.1639110359705294,0.0022504985526805,1.0,0.0,0.1610305603160715,0.0022240924713626
9,su2_qcnn,depolarizing,8,0.005,3,0.9733333333333332,0.0057735026918962,0.1666378722050081,0.0018318736411464,1.0,0.0,0.1639565541853634,0.0018227961031501
9,su2_qcnn,depolarizing,8,0.01,3,0.9733333333333332,0.0057735026918962,0.1705790229217616,0.0014155380615754,1.0,0.0,0.168151087172047,0.0014556747765569
9,su2_qcnn,depolarizing,8,0.05,3,0.9733333333333332,0.0057735026918962,0.2132409550052815,0.0006989467486051,1.0,0.0,0.2122558098838472,0.0007005125365024
9,su2_qcnn,depolarizing,8,0.1,3,0.98,0.0,0.2644536872836187,0.0017008133924878,1.0,0.0,0.2641306644212724,0.0017647643960678
9,su2_qcnn,depolarizing,12,0.0,3,0.99,0.0,0.1273804981613965,0.0066995342478584,1.0,0.0,0.1240203427199546,0.0070637478935602
9,su2_qcnn,depolarizing,12,0.001,3,0.99,0.0,0.1276422518401379,0.0065593303419299,1.0,0.0,0.1243109297117525,0.0069291298357346
9,su2_qcnn,depolarizing,12,0.005,3,0.99,0.0,0.128868098072565,0.0062133085608611,1.0,0.0,0.1256546642978892,0.0066134489318098
9,su2_qcnn,depolarizing,12,0.01,3,0.99,0.0,0.130730388764807,0.0059670421295243,1.0,0.0,0.1276650072408244,0.00640490786558
9,su2_qcnn,depolarizing,12,0.05,3,0.99,0.0,0.1764346871521614,0.0010640199679608,1.0,0.0,0.1752663898305829,0.0011195961352907
9,su2_qcnn,depolarizing,12,0.1,3,0.99,0.0,0.2491105883169432,0.0003612459529909,1.0,0.0,0.2487866088062217,0.0003682151318491
9,su2_qcnn,depolarizing,16,0.0,3,1.0,0.0,0.1426708433052528,0.0362840572112599,1.0,0.0,0.1406653251853727,0.0370438424418645
9,su2_qcnn,depolarizing,16,0.001,3,1.0,0.0,0.143270820697821,0.0369000450768709,1.0,0.0,0.14127875010737,0.0376711948389742
9,su2_qcnn,depolarizing,16,0.005,3,1.0,0.0,0.1456520564625989,0.0394220055868532,1.0,0.0,0.1437015786277397,0.0402463970690251
9,su2_qcnn,depolarizing,16,0.01,1,1.0,,0.1260990020999011,,1.0,,0.1238406014859008,
